FileName,Station,Session,Date,Time,DateReadable,filename_new,Species,Number_animals,Favorite (y/n),Notes
PICT0001.JPG,27_ZAL,Session_1,1/15/2021,13:46:16,TRUE,Session_1__2021-01-15__13-46-16(1).JPG,Homo_sapiens,2,n,
PICT0002.JPG,27_ZAL,Session_1,1/15/2021,13:46:20,TRUE,Session_1__2021-01-15__13-46-20(2).JPG,Homo_sapiens,1,n,
PICT0003.JPG,27_ZAL,Session_1,1/15/2021,13:46:25,TRUE,Session_1__2021-01-15__13-46-25(3).JPG,Homo_sapiens,1,n,
PICT0004.JPG,27_ZAL,Session_1,1/15/2021,17:39:50,TRUE,Session_1__2021-01-15__17-39-50(1).JPG,NA,0,n,
PICT0005.JPG,27_ZAL,Session_1,1/15/2021,17:39:55,TRUE,Session_1__2021-01-15__17-39-55(2).JPG,NA,0,n,
PICT0006.JPG,27_ZAL,Session_1,1/15/2021,17:40:00,TRUE,Session_1__2021-01-15__17-40-00(1).JPG,NA,0,n,
PICT0007.JPG,27_ZAL,Session_1,1/15/2021,18:28:34,TRUE,Session_1__2021-01-15__18-28-34(1).JPG,NA,0,n,
PICT0008.JPG,27_ZAL,Session_1,1/15/2021,18:28:39,TRUE,Session_1__2021-01-15__18-28-39(2).JPG,NA,0,n,
PICT0009.JPG,27_ZAL,Session_1,1/15/2021,18:28:44,TRUE,Session_1__2021-01-15__18-28-44(3).JPG,NA,0,n,
PICT0010.JPG,27_ZAL,Session_1,1/15/2021,22:24:50,TRUE,Session_1__2021-01-15__22-24-50(1).JPG,NA,0,n,
PICT0011.JPG,27_ZAL,Session_1,1/15/2021,22:24:53,TRUE,Session_1__2021-01-15__22-24-53(2).JPG,NA,0,n,
PICT0012.JPG,27_ZAL,Session_1,1/15/2021,22:24:58,TRUE,Session_1__2021-01-15__22-24-58(3).JPG,NA,0,n,
PICT0013.JPG,27_ZAL,Session_1,1/15/2021,23:34:12,TRUE,Session_1__2021-01-15__23-34-12(1).JPG,NA,0,n,
PICT0014.JPG,27_ZAL,Session_1,1/15/2021,23:34:14,TRUE,Session_1__2021-01-15__23-34-14(2).JPG,NA,0,n,
PICT0015.JPG,27_ZAL,Session_1,1/15/2021,23:34:19,TRUE,Session_1__2021-01-15__23-34-19(3).JPG,NA,0,n,
PICT0016.JPG,27_ZAL,Session_1,1/16/2021,0:16:47,TRUE,Session_1__2021-01-16__00-16-47(1).JPG,NA,0,n,
PICT0017.JPG,27_ZAL,Session_1,1/16/2021,0:16:51,TRUE,Session_1__2021-01-16__00-16-51(2).JPG,NA,0,n,
PICT0018.JPG,27_ZAL,Session_1,1/16/2021,0:16:56,TRUE,Session_1__2021-01-16__00-16-56(3).JPG,NA,0,n,
PICT0019.JPG,27_ZAL,Session_1,1/16/2021,0:39:59,TRUE,Session_1__2021-01-16__00-39-59(1).JPG,NA,0,n,
PICT0020.JPG,27_ZAL,Session_1,1/16/2021,0:40:04,TRUE,Session_1__2021-01-16__00-40-04(1).JPG,NA,0,n,
PICT0021.JPG,27_ZAL,Session_1,1/16/2021,0:40:11,TRUE,Session_1__2021-01-16__00-40-11(2).JPG,NA,0,n,
PICT0022.JPG,27_ZAL,Session_1,1/16/2021,3:16:39,TRUE,Session_1__2021-01-16__03-16-39(1).JPG,Rodent_sp,1,n,
PICT0023.JPG,27_ZAL,Session_1,1/16/2021,3:16:43,TRUE,Session_1__2021-01-16__03-16-43(2).JPG,Rodent_sp,1,n,
PICT0024.JPG,27_ZAL,Session_1,1/16/2021,3:16:48,TRUE,Session_1__2021-01-16__03-16-48(3).JPG,Rodent_sp,1,n,
PICT0025.JPG,27_ZAL,Session_1,1/16/2021,3:20:12,TRUE,Session_1__2021-01-16__03-20-12(1).JPG,NA,0,n,
PICT0026.JPG,27_ZAL,Session_1,1/16/2021,3:20:18,TRUE,Session_1__2021-01-16__03-20-18(2).JPG,NA,0,n,
PICT0027.JPG,27_ZAL,Session_1,1/16/2021,3:20:21,TRUE,Session_1__2021-01-16__03-20-21(3).JPG,NA,0,n,
PICT0028.JPG,27_ZAL,Session_1,1/16/2021,3:28:26,TRUE,Session_1__2021-01-16__03-28-26(1).JPG,NA,0,n,
PICT0029.JPG,27_ZAL,Session_1,1/16/2021,3:28:31,TRUE,Session_1__2021-01-16__03-28-31(2).JPG,NA,0,n,
PICT0030.JPG,27_ZAL,Session_1,1/16/2021,3:28:36,TRUE,Session_1__2021-01-16__03-28-36(3).JPG,NA,0,n,
PICT0031.JPG,27_ZAL,Session_1,1/16/2021,3:38:47,TRUE,Session_1__2021-01-16__03-38-47(1).JPG,NA,0,n,
PICT0032.JPG,27_ZAL,Session_1,1/16/2021,3:38:51,TRUE,Session_1__2021-01-16__03-38-51(2).JPG,NA,0,n,
PICT0033.JPG,27_ZAL,Session_1,1/16/2021,3:38:56,TRUE,Session_1__2021-01-16__03-38-56(3).JPG,NA,0,n,
PICT0034.JPG,27_ZAL,Session_1,1/16/2021,4:42:55,TRUE,Session_1__2021-01-16__04-42-55(1).JPG,NA,0,n,
PICT0035.JPG,27_ZAL,Session_1,1/16/2021,4:43:00,TRUE,Session_1__2021-01-16__04-43-00(1).JPG,NA,0,n,
PICT0036.JPG,27_ZAL,Session_1,1/16/2021,4:43:05,TRUE,Session_1__2021-01-16__04-43-05(2).JPG,NA,0,n,
PICT0037.JPG,27_ZAL,Session_1,1/16/2021,4:45:53,TRUE,Session_1__2021-01-16__04-45-53(1).JPG,Rodent_sp,1,n,
PICT0038.JPG,27_ZAL,Session_1,1/16/2021,4:45:55,TRUE,Session_1__2021-01-16__04-45-55(2).JPG,NA,0,n,
PICT0039.JPG,27_ZAL,Session_1,1/16/2021,4:46:01,TRUE,Session_1__2021-01-16__04-46-01(1).JPG,Rodent_sp,1,n,
PICT0040.JPG,27_ZAL,Session_1,1/16/2021,5:46:06,TRUE,Session_1__2021-01-16__05-46-06(1).JPG,NA,0,n,
PICT0041.JPG,27_ZAL,Session_1,1/16/2021,5:46:11,TRUE,Session_1__2021-01-16__05-46-11(2).JPG,NA,0,n,
PICT0042.JPG,27_ZAL,Session_1,1/16/2021,5:46:16,TRUE,Session_1__2021-01-16__05-46-16(3).JPG,NA,0,n,
PICT0043.JPG,27_ZAL,Session_1,1/16/2021,5:56:00,TRUE,Session_1__2021-01-16__05-56-00(1).JPG,NA,0,n,
PICT0044.JPG,27_ZAL,Session_1,1/16/2021,5:56:03,TRUE,Session_1__2021-01-16__05-56-03(2).JPG,NA,0,n,
PICT0045.JPG,27_ZAL,Session_1,1/16/2021,5:56:10,TRUE,Session_1__2021-01-16__05-56-10(3).JPG,NA,0,n,
PICT0046.JPG,27_ZAL,Session_1,1/16/2021,6:04:50,TRUE,Session_1__2021-01-16__06-04-50(1).JPG,Unid,1,n,
PICT0047.JPG,27_ZAL,Session_1,1/16/2021,6:04:55,TRUE,Session_1__2021-01-16__06-04-55(2).JPG,NA,0,n,
PICT0048.JPG,27_ZAL,Session_1,1/16/2021,6:05:00,TRUE,Session_1__2021-01-16__06-05-00(1).JPG,NA,0,n,
PICT0049.JPG,27_ZAL,Session_1,1/16/2021,7:47:01,TRUE,Session_1__2021-01-16__07-47-01(1).JPG,Sciurus_sp,1,n,
PICT0050.JPG,27_ZAL,Session_1,1/16/2021,7:47:06,TRUE,Session_1__2021-01-16__07-47-06(2).JPG,Sciurus_sp,1,n,
PICT0051.JPG,27_ZAL,Session_1,1/16/2021,7:47:11,TRUE,Session_1__2021-01-16__07-47-11(3).JPG,NA,0,n,
PICT0052.JPG,27_ZAL,Session_1,1/16/2021,7:54:26,TRUE,Session_1__2021-01-16__07-54-26(1).JPG,Sciurus_sp,1,n,
PICT0053.JPG,27_ZAL,Session_1,1/16/2021,7:54:30,TRUE,Session_1__2021-01-16__07-54-30(2).JPG,Sciurus_sp,1,n,
PICT0054.JPG,27_ZAL,Session_1,1/16/2021,7:54:35,TRUE,Session_1__2021-01-16__07-54-35(3).JPG,NA,0,n,
PICT0055.JPG,27_ZAL,Session_1,1/16/2021,18:56:10,TRUE,Session_1__2021-01-16__18-56-10(1).JPG,Odocoileus_virginianus,1,n,
PICT0056.JPG,27_ZAL,Session_1,1/16/2021,18:56:15,TRUE,Session_1__2021-01-16__18-56-15(2).JPG,Odocoileus_virginianus,1,n,
PICT0057.JPG,27_ZAL,Session_1,1/16/2021,18:56:20,TRUE,Session_1__2021-01-16__18-56-20(3).JPG,Odocoileus_virginianus,1,n,
PICT0058.JPG,27_ZAL,Session_1,1/16/2021,18:59:59,TRUE,Session_1__2021-01-16__18-59-59(1).JPG,Odocoileus_virginianus,1,n,
PICT0059.JPG,27_ZAL,Session_1,1/16/2021,19:00:03,TRUE,Session_1__2021-01-16__19-00-03(1).JPG,Odocoileus_virginianus,1,n,
PICT0060.JPG,27_ZAL,Session_1,1/16/2021,19:00:10,TRUE,Session_1__2021-01-16__19-00-10(2).JPG,Odocoileus_virginianus,1,n,
PICT0061.JPG,27_ZAL,Session_1,1/16/2021,19:11:35,TRUE,Session_1__2021-01-16__19-11-35(1).JPG,Rodent_sp,1,n,
