FileName,Station,Session,Date,Time,DateReadable,filename_new,Species,Number_animals,Favorite (y/n),Notes
MFDC2963.JPG,5_AEP,Session_1,1/14/2021,6:48:28,TRUE,Session_1__2021-01-14__06-48-28(1).JPG,Odocoileus_virginianus,1,n,
MFDC2967.JPG,5_AEP,Session_1,1/15/2021,16:41:08,TRUE,Session_1__2021-01-15__16-41-08(1).JPG,Sciurus_sp,1,n,
MFDC2968.JPG,5_AEP,Session_1,1/17/2021,8:36:38,TRUE,Session_1__2021-01-17__08-36-38(1).JPG,Sciurus_sp,1,n,
MFDC2969.JPG,5_AEP,Session_1,1/18/2021,8:45:29,TRUE,Session_1__2021-01-18__08-45-29(1).JPG,Odocoileus_virginianus,1,n,
MFDC2972.JPG,5_AEP,Session_1,1/22/2021,8:16:08,TRUE,Session_1__2021-01-22__08-16-08(1).JPG,Odocoileus_virginianus,1,n,
MFDC2973.JPG,5_AEP,Session_1,1/22/2021,8:16:09,TRUE,Session_1__2021-01-22__08-16-09(2).JPG,Odocoileus_virginianus,1,n,
MFDC2974.JPG,5_AEP,Session_1,1/22/2021,8:16:38,TRUE,Session_1__2021-01-22__08-16-38(3).JPG,Odocoileus_virginianus,1,n,
MFDC2975.JPG,5_AEP,Session_1,1/22/2021,8:16:41,TRUE,Session_1__2021-01-22__08-16-41(4).JPG,Odocoileus_virginianus,1,n,
MFDC2976.JPG,5_AEP,Session_1,1/22/2021,8:16:42,TRUE,Session_1__2021-01-22__08-16-42(5).JPG,Odocoileus_virginianus,1,n,
MFDC2978.JPG,5_AEP,Session_1,1/22/2021,14:49:37,TRUE,Session_1__2021-01-22__14-49-37(1).JPG,Odocoileus_virginianus,1,n,
MFDC2979.JPG,5_AEP,Session_1,1/22/2021,14:49:40,TRUE,Session_1__2021-01-22__14-49-40(2).JPG,Odocoileus_virginianus,1,n,
MFDC2980.JPG,5_AEP,Session_1,1/22/2021,14:50:50,TRUE,Session_1__2021-01-22__14-50-50(1).JPG,Odocoileus_virginianus,1,n,
MFDC2981.JPG,5_AEP,Session_1,1/22/2021,14:50:54,TRUE,Session_1__2021-01-22__14-50-54(2).JPG,Odocoileus_virginianus,1,n,
MFDC2982.JPG,5_AEP,Session_1,1/22/2021,14:51:23,TRUE,Session_1__2021-01-22__14-51-23(1).JPG,Odocoileus_virginianus,1,n,
MFDC2985.JPG,5_AEP,Session_1,1/24/2021,17:59:19,TRUE,Session_1__2021-01-24__17-59-19(1).JPG,Odocoileus_virginianus,2,n,
MFDC2986.JPG,5_AEP,Session_1,1/24/2021,17:59:22,TRUE,Session_1__2021-01-24__17-59-22(2).JPG,Odocoileus_virginianus,2,n,
MFDC2987.JPG,5_AEP,Session_1,1/24/2021,17:59:56,TRUE,Session_1__2021-01-24__17-59-56(3).JPG,Odocoileus_virginianus,2,n,
MFDC2988.JPG,5_AEP,Session_1,1/24/2021,17:59:59,TRUE,Session_1__2021-01-24__17-59-59(4).JPG,Odocoileus_virginianus,2,n,
MFDC2989.JPG,5_AEP,Session_1,1/24/2021,17:59:59,TRUE,Session_1__2021-01-24__17-59-59(5).JPG,Odocoileus_virginianus,2,n,
MFDC2992.JPG,5_AEP,Session_1,1/27/2021,0:35:42,TRUE,Session_1__2021-01-27__00-35-42(1).JPG,Odocoileus_virginianus,1,n,
MFDC2994.JPG,5_AEP,Session_1,1/27/2021,0:36:24,TRUE,Session_1__2021-01-27__00-36-24(1).JPG,Odocoileus_virginianus,1,n,
MFDC2995.JPG,5_AEP,Session_1,1/27/2021,0:36:26,TRUE,Session_1__2021-01-27__00-36-26(2).JPG,Odocoileus_virginianus,1,n,
MFDC2996.JPG,5_AEP,Session_1,1/27/2021,0:36:27,TRUE,Session_1__2021-01-27__00-36-27(3).JPG,Odocoileus_virginianus,1,n,
MFDC2997.JPG,5_AEP,Session_1,1/27/2021,0:36:58,TRUE,Session_1__2021-01-27__00-36-58(4).JPG,Odocoileus_virginianus,1,n,
