FileName,Station,Session,Date,Time,DateReadable,filename_new,Species,Number_animals,Favorite (y/n),Notes
MFDC2846.JPG,2_AEP,Session 1,1/16/2021,3:58:34,TRUE,Session 1__2021-01-16__03-58-34(1).JPG,Odocoileus_virginianus,1,n,
MFDC2847.JPG,2_AEP,Session 1,1/16/2021,12:04:46,TRUE,Session 1__2021-01-16__12-04-46(1).JPG,Sciurus_sp,1,n,
MFDC2848.JPG,2_AEP,Session 1,1/16/2021,20:10:00,TRUE,Session 1__2021-01-16__20-10-00(1).JPG,Didelphis_virginiana,1,n,
MFDC2849.JPG,2_AEP,Session 1,1/16/2021,20:10:31,TRUE,Session 1__2021-01-16__20-10-31(2).JPG,NA,0,n,
MFDC2850.JPG,2_AEP,Session 1,1/17/2021,10:27:31,TRUE,Session 1__2021-01-17__10-27-31(1).JPG,Sciurus_sp,1,n,
MFDC2852.JPG,2_AEP,Session 1,1/17/2021,11:28:53,TRUE,Session 1__2021-01-17__11-28-53(1).JPG,Sciurus_sp,1,n,
MFDC2853.JPG,2_AEP,Session 1,1/17/2021,15:11:41,TRUE,Session 1__2021-01-17__15-11-41(1).JPG,Sciurus_sp,1,n,
MFDC2856.JPG,2_AEP,Session 1,1/21/2021,23:01:36,TRUE,Session 1__2021-01-21__23-01-36(1).JPG,Procyon_lotor,1,n,
MFDC2857.JPG,2_AEP,Session 1,1/21/2021,23:01:38,TRUE,Session 1__2021-01-21__23-01-38(2).JPG,NA,0,n,
MFDC2858.JPG,2_AEP,Session 1,1/21/2021,23:01:40,TRUE,Session 1__2021-01-21__23-01-40(3).JPG,NA,0,n,
MFDC2860.JPG,2_AEP,Session 1,1/22/2021,13:24:07,TRUE,Session 1__2021-01-22__13-24-07(1).JPG,Didelphis_virginiana,1,n,
MFDC2861.JPG,2_AEP,Session 1,1/23/2021,9:00:33,TRUE,Session 1__2021-01-23__09-00-33(1).JPG,Sciurus_sp,1,n,
MFDC2862.JPG,2_AEP,Session 1,1/23/2021,10:16:55,TRUE,Session 1__2021-01-23__10-16-55(1).JPG,Sciurus_sp,1,n,
MFDC2863.JPG,2_AEP,Session 1,1/23/2021,10:16:57,TRUE,Session 1__2021-01-23__10-16-57(2).JPG,Odocoileus_virginianus,1,n,
MFDC2866.JPG,2_AEP,Session 1,1/23/2021,15:51:47,TRUE,Session 1__2021-01-23__15-51-47(1).JPG,Odocoileus_virginianus,1,n,
MFDC2867.JPG,2_AEP,Session 1,1/23/2021,15:51:49,TRUE,Session 1__2021-01-23__15-51-49(2).JPG,Odocoileus_virginianus,1,n,
MFDC2868.JPG,2_AEP,Session 1,1/23/2021,15:52:19,TRUE,Session 1__2021-01-23__15-52-19(1).JPG,Odocoileus_virginianus,1,n,
MFDC2869.JPG,2_AEP,Session 1,1/23/2021,15:52:21,TRUE,Session 1__2021-01-23__15-52-21(2).JPG,Odocoileus_virginianus,1,n,
